Time;Temp1
00:00;6.5
00:10;6.5
00:20;6.6
00:30;6.5
00:40;6.5
00:50;6.5
01:00;6.4
01:10;6.5
01:20;6.5
01:30;6.5
01:40;6.6
01:50;6.8
02:00;7.0
02:10;6.9
02:20;7.0
02:30;7.0
02:40;7.0
02:50;6.9
03:00;7.0
03:10;7.0
03:20;7.0
03:30;7.0
03:40;6.9
03:50;6.9
04:00;7.0
04:10;7.0
04:20;7.0
04:30;7.0
04:40;7.0
04:50;7.0
05:00;7.0
05:10;7.0
05:20;7.0
05:30;7.0
05:40;7.0
05:50;7.0
06:00;7.0
06:10;7.1
06:20;7.1
06:30;7.2
06:40;7.2
06:50;7.3
07:00;7.4
07:10;7.5
07:20;7.6
07:30;7.8
07:40;8.0
07:50;8.1
08:00;8.2
08:10;8.2
08:20;8.5
08:30;8.8
08:40;8.8
08:50;8.8
09:00;8.9
09:10;9.2
09:20;9.3
09:30;9.6
09:40;9.3
09:50;9.2
10:00;9.1
10:10;9.1
10:20;8.6
10:30;8.3
10:40;8.3
10:50;8.3
11:00;8.9
11:10;9.9
11:20;9.9
11:30;9.5
11:40;9.6
11:50;9.7
12:00;9.6
12:10;9.5
12:20;9.6
12:30;9.7
12:40;9.8
12:50;9.9
13:00;9.8
13:10;9.7
13:20;9.6
13:30;9.5
13:40;9.3
13:50;9.2
14:00;9.0
14:10;9.0
14:20;9.3
14:30;9.7
14:40;9.8
14:50;10.2
15:00;10.4
15:10;10.5
15:20;10.9
15:30;11.0
15:40;11.0
15:50;10.6
16:00;10.5
16:10;10.2
16:20;9.9
16:30;9.6
16:40;9.5
16:50;9.5
17:00;9.4
17:10;9.4
17:20;9.3
17:30;9.3
17:40;9.3
17:50;9.3
18:00;9.4
18:10;9.4
18:20;9.3
18:30;9.3
18:40;9.3
18:50;9.3
19:00;9.1
19:10;9.1
19:20;9.1
19:30;9.0
19:40;8.8
19:50;8.6
20:00;8.4
20:10;8.2
20:20;8.2
20:30;8.1
20:40;8.1
20:50;8.1
21:00;8.2
21:10;8.3
21:20;8.2
21:30;8.0
21:40;8.0
21:50;7.8
22:00;7.5
22:10;7.1
22:20;6.9
22:30;6.8
22:40;6.8
22:50;7.0
23:00;7.1
23:10;6.7
23:20;6.5
23:30;6.5
23:40;6.6
23:50;6.6
