Time;Temp1
00:00;7.1
00:10;6.9
00:20;7.1
00:30;7.2
00:40;6.9
00:50;6.5
01:00;6.7
01:10;6.5
01:20;6.6
01:30;7.0
01:40;6.9
01:50;6.7
02:00;5.7
02:10;5.6
02:20;6.3
02:30;5.2
02:40;5.1
02:50;6.7
03:00;6.1
03:10;4.3
03:20;4.8
03:30;5.4
03:40;5.6
03:50;5.7
04:00;4.1
04:10;4.3
04:20;4.9
04:30;4.9
04:40;5.2
04:50;5.9
05:00;5.7
05:10;5.5
05:20;6.0
05:30;6.3
05:40;4.7
05:50;4.3
06:00;5.0
06:10;5.7
06:20;5.6
06:30;5.9
06:40;6.1
06:50;6.5
07:00;6.8
07:10;7.1
07:20;7.7
07:30;7.9
07:40;8.6
07:50;10.0
08:00;8.9
08:10;8.6
08:20;9.0
08:30;9.2
08:40;9.4
08:50;9.8
09:00;10.1
09:10;10.2
09:20;10.6
09:30;10.9
09:40;11.2
09:50;11.5
10:00;11.7
10:10;12.0
10:20;12.1
10:30;12.0
10:40;11.9
10:50;11.9
11:00;12.2
11:10;12.2
11:20;12.4
11:30;12.6
11:40;12.7
11:50;12.9
12:00;13.0
12:10;13.1
12:20;13.3
12:30;13.2
12:40;13.4
12:50;13.3
13:00;13.5
13:10;13.6
13:20;13.6
13:30;13.5
13:40;13.6
13:50;13.6
14:00;13.7
14:10;13.8
14:20;13.9
14:30;13.9
14:40;13.7
14:50;13.7
15:00;13.8
15:10;13.8
15:20;13.7
15:30;13.7
15:40;13.7
15:50;13.9
16:00;13.8
16:10;13.7
16:20;13.8
16:30;13.8
16:40;13.7
16:50;13.8
17:00;13.9
17:10;13.4
17:20;13.1
17:30;12.6
17:40;12.3
17:50;12.4
18:00;12.6
18:10;12.1
18:20;11.5
18:30;11.2
18:40;10.8
18:50;10.1
19:00;9.9
19:10;9.3
19:20;9.0
19:30;9.0
19:40;8.6
19:50;8.4
20:00;8.5
20:10;8.5
20:20;8.8
20:30;8.6
20:40;8.1
20:50;8.2
21:00;8.5
21:10;8.2
21:20;7.8
21:30;7.9
21:40;8.0
21:50;7.8
22:00;7.6
22:10;7.7
22:20;7.8
22:30;7.3
22:40;7.8
22:50;7.8
23:00;7.6
23:10;7.3
23:20;7.7
23:30;8.2
23:40;8.8
23:50;9.0
