Time;Temp1
00:00;5.3
00:10;5.4
00:20;5.3
00:30;5.3
00:40;5.3
00:50;5.4
01:00;5.3
01:10;5.2
01:20;4.9
01:30;4.8
01:40;4.8
01:50;5.1
02:00;5.2
02:10;5.2
02:20;5.1
02:30;5.2
02:40;5.1
02:50;5.3
03:00;5.3
03:10;5.4
03:20;5.3
03:30;5.5
03:40;5.4
03:50;5.4
04:00;5.5
04:10;5.4
04:20;5.3
04:30;5.2
04:40;5.2
04:50;5.3
05:00;5.4
05:10;5.4
05:20;5.3
05:30;5.4
05:40;5.2
05:50;5.4
06:00;5.4
06:10;5.3
06:20;5.3
06:30;5.2
06:40;5.3
06:50;5.0
07:00;5.2
07:10;5.3
07:20;5.4
07:30;5.6
07:40;6.0
07:50;6.1
08:00;6.5
08:10;6.7
08:20;6.7
08:30;6.8
08:40;7.1
08:50;7.2
09:00;7.6
09:10;8.0
09:20;8.2
09:30;8.3
09:40;8.5
09:50;8.8
10:00;9.2
10:10;9.4
10:20;9.4
10:30;9.6
10:40;9.8
10:50;10.0
11:00;10.2
11:10;10.3
11:20;10.5
11:30;10.8
11:40;10.8
11:50;11.1
12:00;11.0
12:10;11.3
12:20;11.9
12:30;11.6
12:40;11.2
12:50;11.5
13:00;11.3
13:10;11.4
13:20;11.4
13:30;11.2
13:40;11.0
13:50;11.2
14:00;11.7
14:10;11.9
14:20;11.6
14:30;11.7
14:40;11.7
14:50;11.6
15:00;11.5
15:10;11.3
15:20;11.1
15:30;10.9
15:40;10.9
15:50;10.7
16:00;10.9
16:10;10.8
16:20;10.4
16:30;10.1
16:40;10.0
16:50;9.7
17:00;9.8
17:10;9.9
17:20;10.1
17:30;10.0
17:40;9.8
17:50;9.6
18:00;8.8
18:10;8.7
18:20;8.9
18:30;9.6
18:40;9.6
18:50;9.5
19:00;9.7
19:10;9.9
19:20;9.7
19:30;9.9
19:40;10.0
19:50;10.1
20:00;10.2
20:10;10.0
20:20;9.8
20:30;9.7
20:40;9.5
20:50;9.5
21:00;9.1
21:10;8.9
21:20;8.7
21:30;8.7
21:40;9.1
21:50;9.6
22:00;11.3
22:10;12.1
22:20;12.3
22:30;12.3
22:40;12.4
22:50;12.5
23:00;12.8
23:10;12.8
23:20;13.0
23:30;13.1
23:40;13.3
23:50;13.0
