Time;Temp1
00:00;6.2
00:10;5.7
00:20;6.6
00:30;7.5
00:40;7.8
00:50;7.5
01:00;6.3
01:10;7.0
01:20;7.1
01:30;7.1
01:40;7.0
01:50;7.6
02:00;5.4
02:10;5.0
02:20;5.6
02:30;6.1
02:40;5.9
02:50;5.6
03:00;6.1
03:10;6.3
03:20;6.4
03:30;6.9
03:40;6.5
03:50;5.8
04:00;5.7
04:10;6.2
04:20;6.3
04:30;6.1
04:40;5.6
04:50;5.7
05:00;5.9
05:10;5.8
05:20;5.7
05:30;5.9
05:40;5.5
05:50;5.7
06:00;6.1
06:10;5.7
06:20;6.4
06:30;5.7
06:40;5.9
06:50;6.5
07:00;6.8
07:10;6.9
07:20;7.4
07:30;7.7
07:40;7.8
07:50;8.1
08:00;8.4
08:10;8.7
08:20;8.9
08:30;9.2
08:40;9.4
08:50;9.7
09:00;9.9
09:10;10.1
09:20;10.2
09:30;10.4
09:40;10.5
09:50;10.8
10:00;10.9
10:10;11.2
10:20;11.4
10:30;11.5
10:40;11.6
10:50;11.7
11:00;12.4
11:10;12.6
11:20;12.7
11:30;13.0
11:40;13.5
11:50;13.5
12:00;13.6
12:10;13.8
12:20;14.0
12:30;14.2
12:40;14.4
12:50;14.3
13:00;14.4
13:10;14.8
13:20;14.9
13:30;15.1
13:40;15.3
13:50;15.4
14:00;15.7
14:10;15.9
14:20;15.5
14:30;15.3
14:40;15.5
14:50;15.5
15:00;15.3
15:10;15.3
15:20;15.4
15:30;15.4
15:40;15.4
15:50;15.1
16:00;14.8
16:10;14.6
16:20;14.5
16:30;14.4
16:40;14.3
16:50;14.2
17:00;14.1
17:10;13.8
17:20;13.4
17:30;13.0
17:40;12.6
17:50;12.4
18:00;12.2
18:10;12.1
18:20;12.2
18:30;12.1
18:40;11.8
18:50;11.6
19:00;11.1
19:10;10.3
19:20;10.4
19:30;10.1
19:40;9.4
19:50;9.8
20:00;10.2
20:10;10.2
20:20;9.7
20:30;9.4
20:40;9.1
20:50;9.0
21:00;8.8
21:10;8.7
21:20;8.6
21:30;8.4
21:40;8.2
21:50;8.4
22:00;7.7
22:10;7.5
22:20;7.4
22:30;7.3
22:40;7.9
22:50;7.7
23:00;7.3
23:10;6.9
23:20;6.5
23:30;6.4
23:40;6.6
23:50;7.0
