Time;Temp1
00:00;10.5
00:10;10.5
00:20;10.5
00:30;10.7
00:40;10.9
00:50;10.8
01:00;10.9
01:10;10.8
01:20;11.0
01:30;10.9
01:40;10.7
01:50;9.9
02:00;9.9
02:10;10.2
02:20;10.6
02:30;10.5
02:40;10.4
02:50;10.1
03:00;9.6
03:10;9.5
03:20;9.2
03:30;10.1
03:40;10.3
03:50;10.6
04:00;11.1
04:10;11.2
04:20;11.1
04:30;11.4
04:40;11.7
04:50;12.1
05:00;12.7
05:10;13.0
05:20;12.5
05:30;12.5
05:40;12.7
05:50;12.9
06:00;13.0
06:10;12.5
06:20;12.6
06:30;12.5
06:40;12.4
06:50;12.4
07:00;12.6
07:10;12.7
07:20;12.9
07:30;13.1
07:40;13.2
07:50;13.5
08:00;13.6
08:10;13.7
08:20;13.6
08:30;13.6
08:40;13.4
08:50;13.5
09:00;13.2
09:10;13.4
09:20;13.5
09:30;13.4
09:40;13.4
09:50;13.5
10:00;13.9
10:10;14.2
10:20;14.3
10:30;14.2
10:40;14.6
10:50;14.9
11:00;14.8
11:10;15.1
11:20;15.5
11:30;15.6
11:40;15.6
11:50;15.8
12:00;15.8
12:10;16.0
12:20;16.0
12:30;16.1
12:40;16.2
12:50;16.1
13:00;15.9
13:10;15.8
13:20;15.8
13:30;15.8
13:40;15.7
13:50;14.9
14:00;13.2
14:10;12.8
14:20;12.3
14:30;11.7
14:40;11.6
14:50;11.2
15:00;11.0
15:10;11.0
15:20;10.9
15:30;10.7
15:40;10.6
15:50;10.8
16:00;10.9
16:10;10.9
16:20;11.0
16:30;11.1
16:40;11.2
16:50;11.3
17:00;11.4
17:10;11.4
17:20;11.5
17:30;11.5
17:40;11.4
17:50;11.4
18:00;11.4
18:10;11.4
18:20;11.3
18:30;11.2
18:40;11.2
18:50;11.2
19:00;11.3
19:10;11.2
19:20;11.1
19:30;11.0
19:40;11.1
19:50;10.9
20:00;10.8
20:10;10.6
20:20;10.6
20:30;10.7
20:40;10.5
20:50;10.8
21:00;10.5
21:10;10.5
21:20;10.7
21:30;10.2
21:40;10.5
21:50;10.3
22:00;10.4
22:10;10.5
22:20;10.2
22:30;9.8
22:40;9.9
22:50;9.9
23:00;9.7
23:10;9.8
23:20;9.7
23:30;9.7
23:40;9.7
23:50;9.8
