Time;Temp1
00:00;-5.4
00:10;-5.4
00:20;-5.3
00:30;-5.5
00:40;-5.5
00:50;-5.4
01:00;-5.2
01:10;-5.0
01:20;-4.9
01:30;-5.1
01:40;-4.7
01:50;-4.6
02:00;-4.3
02:10;-4.4
02:20;-4.6
02:30;-4.9
02:40;-4.9
02:50;-5.2
03:00;-5.7
03:10;-5.3
03:20;-5.4
03:30;-6.3
03:40;-6.8
03:50;-6.7
04:00;-6.5
04:10;-5.6
04:20;-5.1
04:30;-5.0
04:40;-5.7
04:50;-6.6
05:00;-5.8
05:10;-5.7
05:20;-5.5
05:30;-5.2
05:40;-4.9
05:50;-4.4
06:00;-4.5
06:10;-4.3
06:20;-4.4
06:30;-4.6
06:40;-5.0
06:50;-4.7
07:00;-4.6
07:10;-4.8
07:20;-4.5
07:30;-4.3
07:40;-3.9
07:50;-3.6
08:00;-3.4
08:10;-2.6
08:20;-2.8
08:30;-4.1
08:40;-3.6
08:50;-4.0
09:00;-5.0
09:10;-4.5
09:20;-4.9
09:30;-4.6
09:40;-4.1
09:50;-3.9
10:00;-3.9
10:10;-3.9
10:20;-3.8
10:30;-3.6
10:40;-3.2
10:50;-2.9
11:00;-2.7
11:10;-2.6
11:20;-2.3
11:30;-2.2
11:40;-2.1
11:50;-1.9
12:00;-1.8
12:10;-1.7
12:20;-1.4
12:30;-0.9
12:40;-0.3
12:50;0.2
13:00;0.4
13:10;0.2
13:20;0.8
13:30;0.9
13:40;0.6
13:50;0.3
14:00;-0.0
14:10;0.0
14:20;-0.2
14:30;-0.6
14:40;-0.8
14:50;-0.5
15:00;-0.6
15:10;-0.9
15:20;-1.1
15:30;-1.6
15:40;-1.9
15:50;-2.3
16:00;-2.4
16:10;-2.5
16:20;-2.6
16:30;-2.6
16:40;-2.9
16:50;-3.2
17:00;-3.3
17:10;-3.4
17:20;-3.4
17:30;-3.2
17:40;-3.0
17:50;-3.2
18:00;-3.2
18:10;-3.1
18:20;-3.1
18:30;-2.8
18:40;-2.7
18:50;-2.9
19:00;-2.5
19:10;-2.4
19:20;-2.2
19:30;-2.1
19:40;-1.9
19:50;-1.9
20:00;-1.5
20:10;-0.4
20:20;-0.8
20:30;-1.3
20:40;-1.5
20:50;-2.2
21:00;-2.3
21:10;-2.3
21:20;-2.1
21:30;-2.1
21:40;-1.7
21:50;-0.9
22:00;-1.4
22:10;-1.3
22:20;-1.0
22:30;-1.1
22:40;-1.5
22:50;-0.6
23:00;-0.6
23:10;-0.6
23:20;-0.9
23:30;-1.6
23:40;-0.9
23:50;-0.1
