Time;Temp1
00:00;-5.2
00:10;-5.4
00:20;-5.6
00:30;-5.7
00:40;-5.4
00:50;-5.3
01:00;-5.1
01:10;-5.4
01:20;-5.5
01:30;-5.5
01:40;-5.7
01:50;-6.2
02:00;-5.8
02:10;-5.7
02:20;-5.8
02:30;-5.9
02:40;-5.6
02:50;-5.1
03:00;-4.9
03:10;-4.6
03:20;-5.0
03:30;-5.0
03:40;-5.3
03:50;-5.3
04:00;-5.4
04:10;-5.3
04:20;-5.4
04:30;-5.5
04:40;-5.1
04:50;-5.2
05:00;-5.0
05:10;-5.1
05:20;-5.5
05:30;-5.5
05:40;-4.8
05:50;-5.8
06:00;-6.0
06:10;-6.1
06:20;-6.0
06:30;-5.6
06:40;-5.4
06:50;-5.1
07:00;-5.4
07:10;-5.4
07:20;-5.4
07:30;-5.6
07:40;-5.6
07:50;-6.3
08:00;-6.6
08:10;-6.3
08:20;-6.1
08:30;-5.8
08:40;-5.2
08:50;-5.1
09:00;-5.3
09:10;-5.3
09:20;-5.1
09:30;-4.9
09:40;-4.6
09:50;-4.6
10:00;-4.3
10:10;-4.3
10:20;-3.6
10:30;-3.4
10:40;-3.3
10:50;-2.9
11:00;-2.0
11:10;-0.8
11:20;-0.3
11:30;-2.0
11:40;-1.8
11:50;-2.6
12:00;-3.2
12:10;-2.6
12:20;-2.1
12:30;-1.7
12:40;-1.5
12:50;-1.9
13:00;-1.1
13:10;-1.6
13:20;-2.8
13:30;-3.7
13:40;-3.6
13:50;-2.9
14:00;-2.9
14:10;-3.2
14:20;-2.7
14:30;-2.3
14:40;-2.4
14:50;-2.6
15:00;-3.2
15:10;-3.2
15:20;-3.1
15:30;-3.7
15:40;-3.6
15:50;-3.9
16:00;-4.7
16:10;-4.8
16:20;-4.5
16:30;-4.7
16:40;-4.9
16:50;-4.3
17:00;-3.8
17:10;-3.2
17:20;-2.8
17:30;-2.7
17:40;-2.4
17:50;-2.5
18:00;-3.8
18:10;-4.8
18:20;-5.1
18:30;-5.8
18:40;-6.1
18:50;-6.3
19:00;-5.7
19:10;-5.3
19:20;-4.7
19:30;-4.2
19:40;-4.3
19:50;-3.7
20:00;-3.8
20:10;-4.0
20:20;-5.7
20:30;-6.5
20:40;-6.6
20:50;-6.5
21:00;-6.6
21:10;-7.0
21:20;-7.0
21:30;-7.3
21:40;-7.8
21:50;-7.3
22:00;-8.1
22:10;-7.7
22:20;-7.2
22:30;-6.9
22:40;-7.1
22:50;-7.0
23:00;-7.4
23:10;-7.7
23:20;-7.3
23:30;-7.1
23:40;-6.9
23:50;-7.2
