Time;Temp1
00:00;6.5
00:10;6.8
00:20;6.6
00:30;6.0
00:40;5.9
00:50;6.4
01:00;6.4
01:10;6.4
01:20;6.2
01:30;6.0
01:40;5.7
01:50;5.6
02:00;5.6
02:10;5.1
02:20;5.0
02:30;5.0
02:40;5.0
02:50;4.9
03:00;4.5
03:10;4.7
03:20;4.8
03:30;4.7
03:40;4.4
03:50;4.2
04:00;3.9
04:10;3.9
04:20;3.9
04:30;3.8
04:40;3.6
04:50;3.7
05:00;3.4
05:10;3.3
05:20;3.4
05:30;3.3
05:40;3.3
05:50;3.2
06:00;3.4
06:10;3.6
06:20;3.6
06:30;3.8
06:40;3.7
06:50;4.0
07:00;4.1
07:10;4.0
07:20;4.3
07:30;4.6
07:40;4.8
07:50;5.1
08:00;5.4
08:10;5.6
08:20;5.8
08:30;6.3
08:40;6.6
08:50;7.2
09:00;7.2
09:10;7.5
09:20;7.7
09:30;7.9
09:40;8.2
09:50;8.2
10:00;8.5
10:10;8.7
10:20;8.8
10:30;9.2
10:40;9.3
10:50;9.4
11:00;9.5
11:10;9.7
11:20;9.8
11:30;10.2
11:40;10.5
11:50;10.7
12:00;10.9
12:10;11.0
12:20;11.2
12:30;11.5
12:40;11.8
12:50;11.8
13:00;12.2
13:10;12.3
13:20;12.6
13:30;12.8
13:40;12.8
13:50;12.8
14:00;13.1
14:10;13.1
14:20;13.2
14:30;13.2
14:40;13.1
14:50;13.2
15:00;13.5
15:10;13.4
15:20;13.4
15:30;13.5
15:40;13.4
15:50;13.3
16:00;13.3
16:10;13.3
16:20;13.2
16:30;13.1
16:40;13.2
16:50;12.9
17:00;12.7
17:10;12.6
17:20;12.3
17:30;12.2
17:40;11.9
17:50;11.7
18:00;11.8
18:10;11.8
18:20;11.8
18:30;11.5
18:40;10.8
18:50;10.7
19:00;10.7
19:10;10.3
19:20;10.7
19:30;10.7
19:40;10.4
19:50;10.3
20:00;10.2
20:10;9.6
20:20;9.2
20:30;8.7
20:40;8.4
20:50;8.6
21:00;9.2
21:10;8.9
21:20;8.2
21:30;8.4
21:40;8.4
21:50;8.0
22:00;8.7
22:10;8.9
22:20;8.4
22:30;8.7
22:40;7.7
22:50;7.4
23:00;7.7
23:10;8.0
23:20;7.6
23:30;7.1
23:40;7.1
23:50;7.3
