Time;Temp1
00:00;9.2
00:10;8.8
00:20;7.3
00:30;6.3
00:40;6.0
00:50;6.6
01:00;6.7
01:10;6.7
01:20;6.5
01:30;6.6
01:40;6.6
01:50;6.6
02:00;6.6
02:10;7.0
02:20;6.6
02:30;6.7
02:40;7.1
02:50;7.2
03:00;7.4
03:10;7.3
03:20;6.7
03:30;6.4
03:40;6.3
03:50;5.8
04:00;6.5
04:10;5.7
04:20;5.6
04:30;5.4
04:40;5.7
04:50;5.9
05:00;6.4
05:10;6.9
05:20;7.0
05:30;5.5
05:40;4.4
05:50;5.0
06:00;6.2
06:10;6.2
06:20;6.6
06:30;7.1
06:40;7.3
06:50;7.6
07:00;7.7
07:10;7.7
07:20;8.1
07:30;8.8
07:40;9.3
07:50;8.8
08:00;8.9
08:10;8.9
08:20;8.8
08:30;9.1
08:40;9.4
08:50;9.8
09:00;10.0
09:10;10.3
09:20;10.6
09:30;11.2
09:40;11.4
09:50;11.8
10:00;11.9
10:10;12.1
10:20;12.5
10:30;12.4
10:40;12.4
10:50;12.5
11:00;12.5
11:10;12.6
11:20;12.7
11:30;12.9
11:40;13.3
11:50;13.4
12:00;13.4
12:10;13.6
12:20;13.8
12:30;13.8
12:40;13.9
12:50;14.3
13:00;14.2
13:10;14.5
13:20;14.8
13:30;14.7
13:40;14.7
13:50;15.0
14:00;14.9
14:10;15.0
14:20;15.2
14:30;15.3
14:40;15.2
14:50;15.3
15:00;15.2
15:10;15.2
15:20;15.1
15:30;15.1
15:40;14.9
15:50;14.9
16:00;14.8
16:10;14.7
16:20;14.7
16:30;14.4
16:40;14.4
16:50;14.2
17:00;14.1
17:10;13.7
17:20;13.4
17:30;13.1
17:40;12.7
17:50;12.4
18:00;12.1
18:10;11.7
18:20;11.4
18:30;11.3
18:40;11.0
18:50;10.7
19:00;10.8
19:10;10.8
19:20;10.5
19:30;10.1
19:40;10.2
19:50;10.3
20:00;10.7
20:10;10.3
20:20;10.0
20:30;10.3
20:40;10.2
20:50;10.2
21:00;10.0
21:10;9.8
21:20;9.4
21:30;8.9
21:40;8.3
21:50;8.8
22:00;8.4
22:10;7.4
22:20;7.1
22:30;8.5
22:40;8.5
22:50;6.6
23:00;6.7
23:10;6.5
23:20;6.3
23:30;6.4
23:40;6.5
23:50;6.7
