Time;Temp1
00:00;-1.7
00:10;-1.7
00:20;-1.7
00:30;-1.8
00:40;-1.9
00:50;-1.8
01:00;-1.8
01:10;-1.7
01:20;-1.6
01:30;-1.7
01:40;-1.9
01:50;-2.0
02:00;-1.9
02:10;-1.9
02:20;-1.9
02:30;-1.9
02:40;-2.0
02:50;-2.0
03:00;-2.0
03:10;-2.0
03:20;-1.9
03:30;-2.0
03:40;-2.1
03:50;-2.0
04:00;-2.1
04:10;-2.3
04:20;-2.4
04:30;-2.4
04:40;-2.4
04:50;-2.5
05:00;-2.5
05:10;-2.4
05:20;-2.3
05:30;-2.5
05:40;-2.3
05:50;-2.3
06:00;-2.4
06:10;-2.3
06:20;-2.2
06:30;-2.5
06:40;-2.7
06:50;-2.6
07:00;-2.4
07:10;-2.3
07:20;-2.2
07:30;-2.1
07:40;-2.1
07:50;-2.1
08:00;-1.9
08:10;-1.7
08:20;-1.7
08:30;-1.6
08:40;-1.6
08:50;-1.5
09:00;-1.4
09:10;-1.4
09:20;-1.4
09:30;-1.5
09:40;-1.3
09:50;-1.2
10:00;-0.5
10:10;-0.7
10:20;-0.7
10:30;-0.5
10:40;-0.2
10:50;0.4
11:00;0.9
11:10;0.1
11:20;-0.7
11:30;-0.1
11:40;-0.3
11:50;-0.3
12:00;-0.4
12:10;-0.4
12:20;-0.0
12:30;0.2
12:40;0.2
12:50;0.3
13:00;0.2
13:10;0.5
13:20;0.7
13:30;0.6
13:40;-0.2
13:50;-0.5
14:00;-0.6
14:10;-0.5
14:20;-0.6
14:30;-0.8
14:40;-0.9
14:50;-1.1
15:00;-1.2
15:10;-1.4
15:20;-1.7
15:30;-1.7
15:40;-1.9
15:50;-2.0
16:00;-2.0
16:10;-2.3
16:20;-2.4
16:30;-2.5
16:40;-2.2
16:50;-2.6
17:00;-3.4
17:10;-3.5
17:20;-3.7
17:30;-3.5
17:40;-3.8
17:50;-3.8
18:00;-3.6
18:10;-3.5
18:20;-3.6
18:30;-3.4
18:40;-3.3
18:50;-3.4
19:00;-3.7
19:10;-3.8
19:20;-4.3
19:30;-4.4
19:40;-4.5
19:50;-4.7
20:00;-4.4
20:10;-4.7
20:20;-4.7
20:30;-4.5
20:40;-4.2
20:50;-4.1
21:00;-4.1
21:10;-3.9
21:20;-4.1
21:30;-4.1
21:40;-4.5
21:50;-4.5
22:00;-4.1
22:10;-4.0
22:20;-4.1
22:30;-4.0
22:40;-4.1
22:50;-3.6
23:00;-3.7
23:10;-2.9
23:20;-3.0
23:30;-2.6
23:40;-2.3
23:50;-2.2
