Time;Temp1
00:00;0.6
00:10;0.8
00:20;1.1
00:30;1.2
00:40;1.1
00:50;0.5
01:00;0.2
01:10;0.8
01:20;0.6
01:30;0.8
01:40;0.6
01:50;0.4
02:00;1.0
02:10;0.7
02:20;0.4
02:30;0.0
02:40;-1.2
02:50;-0.4
03:00;0.6
03:10;0.9
03:20;1.0
03:30;1.0
03:40;0.2
03:50;-0.7
04:00;1.0
04:10;1.1
04:20;1.4
04:30;1.3
04:40;1.1
04:50;0.6
05:00;0.5
05:10;0.7
05:20;1.1
05:30;1.3
05:40;1.6
05:50;1.1
06:00;1.5
06:10;0.8
06:20;0.9
06:30;1.4
06:40;2.0
06:50;1.4
07:00;1.8
07:10;2.5
07:20;3.5
07:30;4.0
07:40;4.3
07:50;5.3
08:00;5.0
08:10;5.0
08:20;5.4
08:30;5.6
08:40;5.9
08:50;6.1
09:00;6.4
09:10;6.7
09:20;6.7
09:30;6.9
09:40;7.1
09:50;7.1
10:00;7.2
10:10;7.4
10:20;7.5
10:30;7.5
10:40;7.5
10:50;7.7
11:00;7.9
11:10;8.3
11:20;8.6
11:30;8.8
11:40;9.0
11:50;8.9
12:00;9.4
12:10;9.1
12:20;9.4
12:30;9.6
12:40;9.6
12:50;9.6
13:00;9.4
13:10;9.4
13:20;9.5
13:30;9.6
13:40;9.6
13:50;9.7
14:00;9.8
14:10;9.8
14:20;9.8
14:30;9.9
14:40;10.0
14:50;10.1
15:00;10.2
15:10;10.3
15:20;10.3
15:30;10.4
15:40;10.3
15:50;10.3
16:00;10.3
16:10;10.4
16:20;11.2
16:30;10.9
16:40;10.6
16:50;10.8
17:00;10.5
17:10;10.4
17:20;10.0
17:30;9.5
17:40;9.2
17:50;9.3
18:00;9.0
18:10;8.8
18:20;8.8
18:30;8.5
18:40;8.5
18:50;8.2
19:00;8.1
19:10;7.8
19:20;7.7
19:30;7.9
19:40;7.3
19:50;7.0
20:00;7.0
20:10;6.8
20:20;6.4
20:30;7.0
20:40;5.9
20:50;6.7
21:00;6.4
21:10;6.9
21:20;7.8
21:30;8.1
21:40;7.8
21:50;7.8
22:00;7.7
22:10;7.6
22:20;7.7
22:30;6.2
22:40;6.1
22:50;7.1
23:00;7.5
23:10;7.7
23:20;7.7
23:30;6.5
23:40;7.3
23:50;7.3
