Time;Temp1
00:00;-7.4
00:10;-6.8
00:20;-7.0
00:30;-7.0
00:40;-7.8
00:50;-8.0
01:00;-8.4
01:10;-9.2
01:20;-8.7
01:30;-8.2
01:40;-9.1
01:50;-8.5
02:00;-7.6
02:10;-7.5
02:20;-7.3
02:30;-6.9
02:40;-7.1
02:50;-8.2
03:00;-9.3
03:10;-9.7
03:20;-8.2
03:30;-8.9
03:40;-8.3
03:50;-8.0
04:00;-8.0
04:10;-7.5
04:20;-6.9
04:30;-6.5
04:40;-6.2
04:50;-6.1
05:00;-5.9
05:10;-6.0
05:20;-6.3
05:30;-6.9
05:40;-7.5
05:50;-8.4
06:00;-8.2
06:10;-8.2
06:20;-8.2
06:30;-8.4
06:40;-8.6
06:50;-9.1
07:00;-9.2
07:10;-8.5
07:20;-8.4
07:30;-8.7
07:40;-9.3
07:50;-9.5
08:00;-8.8
08:10;-8.2
08:20;-7.7
08:30;-7.3
08:40;-6.6
08:50;-6.3
09:00;-6.6
09:10;-6.1
09:20;-6.1
09:30;-6.6
09:40;-7.0
09:50;-6.5
10:00;-6.0
10:10;-5.6
10:20;-4.5
10:30;-4.2
10:40;-4.8
10:50;-4.5
11:00;-5.1
11:10;-5.1
11:20;-4.9
11:30;-4.7
11:40;-4.6
11:50;-4.4
12:00;-4.4
12:10;-3.7
12:20;-3.4
12:30;-3.6
12:40;-4.0
12:50;-3.5
13:00;-3.6
13:10;-3.9
13:20;-3.4
13:30;-3.3
13:40;-2.8
13:50;-3.2
14:00;-3.2
14:10;-2.5
14:20;-3.4
14:30;-3.4
14:40;-3.6
14:50;-3.8
15:00;-3.8
15:10;-3.8
15:20;-3.5
15:30;-3.7
15:40;-4.6
15:50;-4.8
16:00;-4.9
16:10;-5.2
16:20;-5.2
16:30;-5.9
16:40;-5.8
16:50;-5.5
17:00;-5.1
17:10;-5.0
17:20;-4.8
17:30;-4.7
17:40;-4.7
17:50;-4.7
18:00;-4.8
18:10;-5.0
18:20;-5.3
18:30;-6.0
18:40;-6.1
18:50;-5.7
19:00;-5.6
19:10;-5.7
19:20;-6.1
19:30;-7.0
19:40;-7.5
19:50;-7.1
20:00;-6.8
20:10;-6.7
20:20;-6.0
20:30;-6.0
20:40;-6.6
20:50;-7.0
21:00;-7.2
21:10;-7.6
21:20;-7.9
21:30;-8.0
21:40;-8.1
21:50;-8.3
22:00;-8.3
22:10;-7.6
22:20;-7.9
22:30;-8.0
22:40;-8.2
22:50;-8.0
23:00;-7.2
23:10;-6.7
23:20;-6.6
23:30;-6.6
23:40;-6.0
23:50;-5.1
