Time;Temp1
00:00;3.6
00:10;3.6
00:20;3.5
00:30;3.3
00:40;3.3
00:50;3.1
01:00;3.0
01:10;2.9
01:20;2.8
01:30;2.6
01:40;2.5
01:50;2.5
02:00;2.4
02:10;2.3
02:20;2.2
02:30;2.0
02:40;1.9
02:50;1.8
03:00;1.6
03:10;1.5
03:20;1.5
03:30;1.4
03:40;1.3
03:50;1.1
04:00;1.0
04:10;1.0
04:20;0.7
04:30;0.4
04:40;0.4
04:50;0.1
05:00;0.2
05:10;0.2
05:20;0.3
05:30;0.3
05:40;0.4
05:50;0.4
06:00;0.5
06:10;0.5
06:20;0.6
06:30;0.6
06:40;0.6
06:50;0.6
07:00;0.8
07:10;1.0
07:20;1.1
07:30;1.4
07:40;1.5
07:50;1.8
08:00;2.0
08:10;1.9
08:20;2.2
08:30;2.4
08:40;2.6
08:50;2.7
09:00;2.9
09:10;3.0
09:20;3.2
09:30;3.2
09:40;3.3
09:50;3.4
10:00;3.7
10:10;3.5
10:20;3.4
10:30;3.2
10:40;3.3
10:50;3.6
11:00;3.5
11:10;3.6
11:20;3.9
11:30;4.1
11:40;4.8
11:50;5.0
12:00;5.0
12:10;5.5
12:20;5.6
12:30;5.3
12:40;5.6
12:50;6.0
13:00;5.9
13:10;5.8
13:20;6.0
13:30;6.3
13:40;6.2
13:50;6.1
14:00;6.1
14:10;6.0
14:20;6.1
14:30;6.2
14:40;6.2
14:50;6.2
15:00;6.2
15:10;6.1
15:20;6.1
15:30;6.1
15:40;6.1
15:50;6.1
16:00;6.0
16:10;5.9
16:20;5.8
16:30;5.8
16:40;5.7
16:50;5.6
17:00;5.6
17:10;5.5
17:20;5.3
17:30;5.2
17:40;5.0
17:50;5.1
18:00;5.0
18:10;4.9
18:20;4.9
18:30;4.9
18:40;5.0
18:50;4.8
19:00;4.9
19:10;4.8
19:20;4.8
19:30;4.7
19:40;4.5
19:50;4.4
20:00;4.3
20:10;4.3
20:20;4.0
20:30;3.7
20:40;3.5
20:50;3.6
21:00;3.5
21:10;3.3
21:20;3.2
21:30;3.1
21:40;3.0
21:50;2.8
22:00;2.8
22:10;2.8
22:20;2.9
22:30;2.8
22:40;2.5
22:50;2.6
23:00;2.2
23:10;2.5
23:20;2.6
23:30;2.5
23:40;2.3
23:50;2.6
