Time;Temp1
00:00;6.8
00:10;7.1
00:20;7.3
00:30;7.1
00:40;7.3
00:50;6.8
01:00;6.2
01:10;5.9
01:20;6.2
01:30;6.6
01:40;6.7
01:50;6.7
02:00;6.7
02:10;6.8
02:20;6.9
02:30;6.9
02:40;7.0
02:50;7.0
03:00;7.0
03:10;6.9
03:20;6.2
03:30;6.1
03:40;6.5
03:50;6.6
04:00;6.5
04:10;6.6
04:20;6.5
04:30;6.4
04:40;6.4
04:50;6.3
05:00;6.2
05:10;6.2
05:20;6.0
05:30;5.9
05:40;5.9
05:50;5.8
06:00;5.8
06:10;5.7
06:20;5.7
06:30;5.6
06:40;5.5
06:50;5.5
07:00;5.6
07:10;5.5
07:20;5.5
07:30;5.4
07:40;5.4
07:50;5.4
08:00;5.2
08:10;5.0
08:20;4.9
08:30;4.8
08:40;4.7
08:50;4.4
09:00;4.5
09:10;4.5
09:20;4.5
09:30;4.4
09:40;4.4
09:50;4.4
10:00;4.7
10:10;4.8
10:20;5.0
10:30;5.3
10:40;5.6
10:50;5.7
11:00;5.9
11:10;6.1
11:20;6.1
11:30;6.2
11:40;5.8
11:50;5.6
12:00;5.3
12:10;5.2
12:20;5.1
12:30;5.1
12:40;5.3
12:50;5.5
13:00;5.2
13:10;4.7
13:20;4.9
13:30;5.0
13:40;4.8
13:50;5.0
14:00;5.1
14:10;5.2
14:20;5.4
14:30;5.4
14:40;5.6
14:50;6.1
15:00;6.1
15:10;6.2
15:20;5.5
15:30;4.3
15:40;4.2
15:50;4.0
16:00;3.9
16:10;4.1
16:20;4.1
16:30;3.5
16:40;2.9
16:50;2.9
17:00;3.1
17:10;3.0
17:20;2.7
17:30;2.5
17:40;2.6
17:50;2.7
18:00;2.3
18:10;0.5
18:20;0.1
18:30;-0.1
18:40;-0.2
18:50;-0.2
19:00;-0.2
19:10;-0.2
19:20;-0.2
19:30;-0.1
19:40;-0.0
19:50;0.2
20:00;0.3
20:10;0.7
20:20;0.9
20:30;0.9
20:40;1.0
20:50;1.2
21:00;1.0
21:10;1.1
21:20;0.7
21:30;1.2
21:40;1.4
21:50;1.0
22:00;1.0
22:10;1.2
22:20;1.2
22:30;1.1
22:40;1.1
22:50;1.2
23:00;1.0
23:10;0.9
23:20;0.6
23:30;0.3
23:40;0.1
23:50;0.0
