Time;Temp1
00:00;8.3
00:10;8.4
00:20;8.5
00:30;8.6
00:40;8.6
00:50;8.6
01:00;8.6
01:10;8.5
01:20;8.7
01:30;8.7
01:40;8.4
01:50;7.6
02:00;7.3
02:10;7.2
02:20;6.9
02:30;6.8
02:40;6.8
02:50;6.7
03:00;6.5
03:10;6.5
03:20;6.6
03:30;6.6
03:40;6.5
03:50;6.6
04:00;6.6
04:10;6.7
04:20;6.7
04:30;6.6
04:40;6.5
04:50;6.4
05:00;6.3
05:10;6.2
05:20;6.3
05:30;6.2
05:40;6.3
05:50;6.3
06:00;6.4
06:10;6.5
06:20;6.6
06:30;6.8
06:40;6.9
06:50;7.0
07:00;7.3
07:10;7.8
07:20;7.9
07:30;8.1
07:40;8.4
07:50;8.6
08:00;8.7
08:10;8.9
08:20;9.1
08:30;9.2
08:40;9.3
08:50;9.3
09:00;9.4
09:10;9.6
09:20;9.5
09:30;9.3
09:40;9.6
09:50;9.7
10:00;9.9
10:10;10.1
10:20;10.4
10:30;10.4
10:40;10.4
10:50;10.7
11:00;10.8
11:10;10.5
11:20;10.1
11:30;10.1
11:40;10.5
11:50;10.9
12:00;11.2
12:10;11.3
12:20;11.5
12:30;12.0
12:40;11.8
12:50;12.1
13:00;12.2
13:10;12.3
13:20;12.1
13:30;12.0
13:40;12.2
13:50;12.6
14:00;12.3
14:10;12.6
14:20;12.2
14:30;12.4
14:40;12.4
14:50;12.5
15:00;12.7
15:10;12.4
15:20;12.3
15:30;12.4
15:40;12.5
15:50;12.6
16:00;12.4
16:10;12.1
16:20;11.9
16:30;11.9
16:40;12.0
16:50;12.1
17:00;12.0
17:10;12.1
17:20;12.0
17:30;11.8
17:40;11.6
17:50;11.5
18:00;11.4
18:10;11.3
18:20;11.2
18:30;11.2
18:40;10.7
18:50;10.3
19:00;10.3
19:10;10.2
19:20;9.3
19:30;9.5
19:40;10.0
19:50;9.5
20:00;9.4
20:10;9.2
20:20;9.1
20:30;8.9
20:40;9.0
20:50;8.9
21:00;9.3
21:10;9.7
21:20;9.2
21:30;8.8
21:40;9.2
21:50;9.4
22:00;9.5
22:10;9.4
22:20;9.9
22:30;10.2
22:40;10.2
22:50;10.2
23:00;10.7
23:10;11.2
23:20;11.7
23:30;12.2
23:40;12.0
23:50;12.4
