Time;Temp1
00:00;3.8
00:10;3.7
00:20;3.6
00:30;3.6
00:40;3.7
00:50;3.7
01:00;3.6
01:10;3.5
01:20;3.4
01:30;3.4
01:40;3.4
01:50;3.3
02:00;3.1
02:10;3.1
02:20;3.3
02:30;3.3
02:40;3.3
02:50;3.3
03:00;3.3
03:10;3.1
03:20;3.1
03:30;3.2
03:40;3.1
03:50;3.0
04:00;2.9
04:10;2.7
04:20;2.6
04:30;2.6
04:40;2.6
04:50;2.8
05:00;3.0
05:10;3.0
05:20;3.2
05:30;3.4
05:40;3.7
05:50;4.1
06:00;3.9
06:10;3.6
06:20;3.7
06:30;3.9
06:40;4.2
06:50;4.8
07:00;5.1
07:10;5.3
07:20;5.2
07:30;5.3
07:40;5.4
07:50;5.6
08:00;5.8
08:10;6.1
08:20;6.1
08:30;6.5
08:40;6.6
08:50;6.9
09:00;7.0
09:10;7.7
09:20;7.8
09:30;8.1
09:40;7.5
09:50;8.1
10:00;8.2
10:10;8.7
10:20;8.3
10:30;8.5
10:40;8.4
10:50;8.4
11:00;8.6
11:10;8.5
11:20;8.6
11:30;8.7
11:40;8.8
11:50;9.0
12:00;8.6
12:10;8.8
12:20;9.0
12:30;9.2
12:40;9.2
12:50;8.8
13:00;8.8
13:10;8.4
13:20;8.2
13:30;8.4
13:40;8.5
13:50;8.5
14:00;8.6
14:10;9.1
14:20;8.7
14:30;8.6
14:40;8.9
14:50;9.2
15:00;9.3
15:10;9.1
15:20;8.9
15:30;8.9
15:40;8.8
15:50;8.8
16:00;8.8
16:10;8.9
16:20;9.0
16:30;8.8
16:40;8.7
16:50;8.8
17:00;8.6
17:10;8.4
17:20;8.5
17:30;8.7
17:40;8.4
17:50;8.4
18:00;8.5
18:10;8.6
18:20;8.6
18:30;8.5
18:40;8.3
18:50;8.1
19:00;7.8
19:10;7.5
19:20;7.3
19:30;7.0
19:40;6.8
19:50;6.6
20:00;6.7
20:10;6.7
20:20;6.4
20:30;6.4
20:40;6.5
20:50;6.2
21:00;6.2
21:10;6.2
21:20;6.1
21:30;6.2
21:40;6.7
21:50;7.1
22:00;7.1
22:10;7.0
22:20;7.0
22:30;7.0
22:40;6.3
22:50;5.7
23:00;5.4
23:10;5.1
23:20;4.5
23:30;4.1
23:40;3.8
23:50;3.7
