Time;Temp1
00:00;-0.1
00:10;0.2
00:20;0.1
00:30;-0.5
00:40;-0.2
00:50;-0.1
01:00;-0.2
01:10;-0.3
01:20;-0.1
01:30;-0.1
01:40;0.1
01:50;0.1
02:00;0.1
02:10;0.3
02:20;0.3
02:30;0.3
02:40;0.3
02:50;0.2
03:00;-0.1
03:10;-0.1
03:20;-0.2
03:30;-0.1
03:40;-0.5
03:50;-0.4
04:00;-0.2
04:10;-0.4
04:20;-0.7
04:30;-0.5
04:40;-0.4
04:50;-0.2
05:00;-0.2
05:10;-0.2
05:20;-0.1
05:30;0.0
05:40;0.0
05:50;0.0
06:00;-0.0
06:10;0.0
06:20;0.1
06:30;0.1
06:40;0.0
06:50;-0.0
07:00;-0.0
07:10;-0.1
07:20;-0.1
07:30;-0.1
07:40;0.1
07:50;0.1
08:00;0.1
08:10;0.2
08:20;0.3
08:30;0.4
08:40;0.6
08:50;0.7
09:00;0.6
09:10;0.5
09:20;0.7
09:30;0.8
09:40;0.9
09:50;0.8
10:00;0.6
10:10;0.8
10:20;1.0
10:30;1.0
10:40;1.1
10:50;1.4
11:00;1.8
11:10;1.5
11:20;1.5
11:30;1.7
11:40;1.9
11:50;1.8
12:00;1.7
12:10;2.0
12:20;2.0
12:30;2.0
12:40;1.9
12:50;1.9
13:00;2.0
13:10;2.0
13:20;2.1
13:30;1.9
13:40;1.8
13:50;1.8
14:00;2.0
14:10;2.2
14:20;2.3
14:30;2.2
14:40;2.0
14:50;1.8
15:00;2.0
15:10;2.0
15:20;2.0
15:30;2.0
15:40;1.9
15:50;1.9
16:00;1.9
16:10;1.8
16:20;1.7
16:30;1.5
16:40;1.3
16:50;0.8
17:00;0.6
17:10;0.6
17:20;0.7
17:30;0.8
17:40;0.6
17:50;0.5
18:00;0.4
18:10;0.5
18:20;0.5
18:30;0.1
18:40;-0.0
18:50;0.1
19:00;-0.3
19:10;-0.7
19:20;-0.6
19:30;-0.6
19:40;-0.9
19:50;-0.9
20:00;-0.9
20:10;-1.0
20:20;-1.2
20:30;-1.5
20:40;-1.3
20:50;-1.1
21:00;-1.0
21:10;-1.2
21:20;-1.7
21:30;-1.7
21:40;-1.9
21:50;-2.2
22:00;-2.3
22:10;-2.2
22:20;-2.1
22:30;-2.1
22:40;-2.0
22:50;-1.9
23:00;-1.7
23:10;-1.6
23:20;-1.6
23:30;-1.9
23:40;-1.9
23:50;-2.5
