Time;Temp1
00:00;-0.5
00:10;-0.6
00:20;-0.8
00:30;-0.8
00:40;-1.0
00:50;-1.2
01:00;-1.1
01:10;-1.1
01:20;-1.1
01:30;-1.0
01:40;-0.9
01:50;-1.0
02:00;-0.9
02:10;-0.7
02:20;-0.5
02:30;-0.7
02:40;-0.8
02:50;-0.7
03:00;-0.8
03:10;-0.9
03:20;-0.9
03:30;-0.8
03:40;-0.7
03:50;-0.6
04:00;-0.8
04:10;-0.9
04:20;-0.9
04:30;-0.9
04:40;-0.8
04:50;-0.8
05:00;-0.7
05:10;-0.7
05:20;-0.6
05:30;-0.6
05:40;-0.6
05:50;-0.6
06:00;-0.6
06:10;-0.6
06:20;-0.5
06:30;-0.3
06:40;-0.3
06:50;-0.3
07:00;-0.2
07:10;0.0
07:20;0.2
07:30;0.2
07:40;0.5
07:50;0.8
08:00;1.0
08:10;1.4
08:20;2.0
08:30;2.1
08:40;1.9
08:50;2.4
09:00;2.6
09:10;2.5
09:20;2.6
09:30;2.8
09:40;2.8
09:50;2.8
10:00;2.8
10:10;2.3
10:20;2.4
10:30;2.3
10:40;2.2
10:50;2.3
11:00;2.4
11:10;2.6
11:20;3.0
11:30;3.0
11:40;3.0
11:50;3.7
12:00;3.7
12:10;3.7
12:20;4.0
12:30;3.9
12:40;3.9
12:50;4.0
13:00;4.2
13:10;4.0
13:20;3.9
13:30;3.8
13:40;3.8
13:50;3.9
14:00;4.0
14:10;4.1
14:20;4.1
14:30;4.4
14:40;4.6
14:50;4.4
15:00;4.5
15:10;4.5
15:20;4.5
15:30;4.5
15:40;4.4
15:50;4.3
16:00;4.3
16:10;4.3
16:20;4.3
16:30;4.4
16:40;4.4
16:50;4.5
17:00;4.3
17:10;4.3
17:20;4.4
17:30;4.3
17:40;4.0
17:50;3.5
18:00;3.7
18:10;3.6
18:20;3.9
18:30;3.7
18:40;3.2
18:50;3.2
19:00;3.1
19:10;3.1
19:20;2.8
19:30;2.7
19:40;2.4
19:50;2.5
20:00;2.4
20:10;2.5
20:20;2.3
20:30;1.9
20:40;2.0
20:50;1.9
21:00;1.7
21:10;1.7
21:20;1.6
21:30;1.6
21:40;1.4
21:50;1.3
22:00;1.2
22:10;1.3
22:20;1.6
22:30;1.6
22:40;1.0
22:50;0.9
23:00;0.9
23:10;0.8
23:20;0.7
23:30;0.9
23:40;0.8
23:50;0.6
