Time;Temp1
00:00;5.8
00:10;5.8
00:20;5.9
00:30;5.7
00:40;5.6
00:50;5.7
01:00;5.7
01:10;5.8
01:20;5.7
01:30;5.7
01:40;5.6
01:50;5.7
02:00;5.7
02:10;5.6
02:20;5.8
02:30;5.9
02:40;5.8
02:50;5.7
03:00;5.7
03:10;5.7
03:20;5.8
03:30;5.8
03:40;5.8
03:50;5.8
04:00;5.9
04:10;5.8
04:20;5.6
04:30;5.4
04:40;5.4
04:50;5.5
05:00;5.4
05:10;5.4
05:20;5.5
05:30;5.5
05:40;5.7
05:50;5.9
06:00;6.0
06:10;6.0
06:20;6.1
06:30;6.1
06:40;6.2
06:50;6.2
07:00;6.3
07:10;6.4
07:20;6.5
07:30;6.5
07:40;6.6
07:50;6.6
08:00;6.5
08:10;6.4
08:20;6.4
08:30;6.3
08:40;6.6
08:50;6.8
09:00;6.8
09:10;6.8
09:20;6.9
09:30;7.1
09:40;6.9
09:50;6.8
10:00;6.9
10:10;7.0
10:20;7.1
10:30;7.1
10:40;7.4
10:50;7.7
11:00;7.9
11:10;8.0
11:20;8.1
11:30;8.1
11:40;7.8
11:50;7.7
12:00;7.7
12:10;7.8
12:20;7.7
12:30;7.8
12:40;7.8
12:50;7.8
13:00;7.8
13:10;7.8
13:20;7.7
13:30;7.6
13:40;7.6
13:50;7.7
14:00;7.9
14:10;8.1
14:20;8.4
14:30;8.9
14:40;9.0
14:50;9.0
15:00;8.9
15:10;9.0
15:20;9.2
15:30;9.6
15:40;9.7
15:50;10.0
16:00;10.0
16:10;9.9
16:20;9.8
16:30;9.7
16:40;9.3
16:50;8.9
17:00;8.8
17:10;8.6
17:20;8.4
17:30;8.3
17:40;8.2
17:50;8.0
18:00;7.9
18:10;7.8
18:20;7.6
18:30;7.5
18:40;7.4
18:50;7.3
19:00;7.2
19:10;7.2
19:20;7.2
19:30;7.2
19:40;7.3
19:50;7.2
20:00;7.1
20:10;7.2
20:20;7.3
20:30;7.2
20:40;7.2
20:50;7.2
21:00;7.1
21:10;7.1
21:20;7.1
21:30;6.9
21:40;6.9
21:50;6.9
22:00;6.8
22:10;6.6
22:20;6.3
22:30;6.3
22:40;6.4
22:50;6.6
23:00;6.5
23:10;6.5
23:20;6.7
23:30;6.6
23:40;6.6
23:50;6.6
