Time;Temp1
00:00;7.0
00:10;6.8
00:20;6.9
00:30;6.8
00:40;6.5
00:50;6.9
01:00;6.6
01:10;6.7
01:20;7.6
01:30;7.8
01:40;6.3
01:50;5.1
02:00;6.2
02:10;5.8
02:20;6.0
02:30;4.9
02:40;5.4
02:50;5.9
03:00;6.3
03:10;6.2
03:20;6.2
03:30;5.9
03:40;5.5
03:50;5.4
04:00;5.1
04:10;4.8
04:20;4.9
04:30;5.2
04:40;5.5
04:50;5.0
05:00;4.6
05:10;3.8
05:20;4.2
05:30;3.3
05:40;3.1
05:50;4.4
06:00;4.6
06:10;5.0
06:20;5.6
06:30;5.7
06:40;5.9
06:50;5.3
07:00;5.6
07:10;5.8
07:20;3.5
07:30;3.3
07:40;3.4
07:50;3.5
08:00;4.2
08:10;4.8
08:20;5.1
08:30;5.7
08:40;6.0
08:50;6.4
09:00;6.9
09:10;6.9
09:20;7.0
09:30;7.0
09:40;7.4
09:50;7.3
10:00;7.8
10:10;8.0
10:20;8.2
10:30;8.9
10:40;8.5
10:50;8.1
11:00;8.5
11:10;8.1
11:20;8.1
11:30;8.1
11:40;8.2
11:50;8.7
12:00;8.8
12:10;9.0
12:20;9.1
12:30;9.0
12:40;9.2
12:50;9.2
13:00;9.6
13:10;9.7
13:20;9.4
13:30;9.8
13:40;10.1
13:50;10.8
14:00;10.8
14:10;10.8
14:20;10.8
14:30;10.5
14:40;10.9
14:50;11.3
15:00;11.0
15:10;10.4
15:20;10.7
15:30;11.0
15:40;10.4
15:50;10.3
16:00;9.5
16:10;8.8
16:20;9.0
16:30;9.3
16:40;8.9
16:50;9.1
17:00;8.8
17:10;8.4
17:20;7.8
17:30;7.0
17:40;7.1
17:50;6.9
18:00;6.9
18:10;6.9
18:20;6.6
18:30;6.6
18:40;7.4
18:50;7.1
19:00;7.3
19:10;7.7
19:20;7.1
19:30;7.3
19:40;7.5
19:50;7.6
20:00;7.7
20:10;7.8
20:20;6.8
20:30;7.2
20:40;6.9
20:50;7.0
21:00;7.2
21:10;7.1
21:20;7.0
21:30;7.2
21:40;7.6
21:50;7.6
22:00;7.1
22:10;6.8
22:20;6.8
22:30;7.2
22:40;7.4
22:50;7.4
23:00;7.3
23:10;7.3
23:20;7.3
23:30;6.7
23:40;6.5
23:50;6.8
