Time;Temp1
00:00;3.6
00:10;3.4
00:20;2.3
00:30;2.6
00:40;3.5
00:50;3.4
01:00;3.4
01:10;2.6
01:20;2.4
01:30;2.5
01:40;2.6
01:50;2.6
02:00;3.0
02:10;3.2
02:20;3.0
02:30;2.7
02:40;1.6
02:50;1.6
03:00;2.0
03:10;2.4
03:20;2.8
03:30;2.4
03:40;2.0
03:50;2.3
04:00;1.9
04:10;2.4
04:20;2.5
04:30;2.5
04:40;2.8
04:50;2.4
05:00;2.7
05:10;2.5
05:20;2.3
05:30;2.9
05:40;2.5
05:50;2.8
06:00;3.1
06:10;3.2
06:20;3.5
06:30;3.9
06:40;4.0
06:50;4.2
07:00;4.7
07:10;5.3
07:20;4.9
07:30;4.9
07:40;6.1
07:50;6.6
08:00;7.4
08:10;6.7
08:20;6.3
08:30;6.4
08:40;6.3
08:50;6.5
09:00;6.8
09:10;7.2
09:20;7.4
09:30;7.8
09:40;8.1
09:50;8.5
10:00;8.7
10:10;8.7
10:20;9.0
10:30;9.4
10:40;9.8
10:50;10.1
11:00;10.2
11:10;10.6
11:20;10.8
11:30;11.1
11:40;11.0
11:50;11.1
12:00;11.0
12:10;11.2
12:20;11.6
12:30;11.7
12:40;11.9
12:50;12.2
13:00;12.2
13:10;12.4
13:20;12.8
13:30;12.8
13:40;13.3
13:50;13.2
14:00;13.3
14:10;13.4
14:20;13.2
14:30;13.6
14:40;13.3
14:50;13.1
15:00;13.0
15:10;12.9
15:20;13.2
15:30;13.5
15:40;13.5
15:50;13.6
16:00;13.5
16:10;13.5
16:20;13.2
16:30;12.9
16:40;12.4
16:50;12.2
17:00;12.0
17:10;11.8
17:20;11.4
17:30;11.2
17:40;11.5
17:50;11.8
18:00;11.7
18:10;11.4
18:20;11.2
18:30;10.7
18:40;10.2
18:50;9.8
19:00;9.5
19:10;9.1
19:20;9.1
19:30;9.2
19:40;8.8
19:50;8.9
20:00;8.4
20:10;8.4
20:20;8.7
20:30;8.6
20:40;9.0
20:50;8.3
21:00;8.3
21:10;8.9
21:20;8.9
21:30;8.3
21:40;8.3
21:50;8.5
22:00;8.0
22:10;8.2
22:20;7.9
22:30;7.9
22:40;7.9
22:50;7.7
23:00;7.7
23:10;7.7
23:20;7.8
23:30;8.0
23:40;8.5
23:50;8.2
