Time;Temp1
00:00;8.8
00:10;8.9
00:20;9.1
00:30;8.2
00:40;7.3
00:50;7.1
01:00;7.0
01:10;7.2
01:20;6.9
01:30;5.8
01:40;5.2
01:50;4.4
02:00;3.7
02:10;3.0
02:20;2.4
02:30;2.1
02:40;2.0
02:50;2.0
03:00;1.7
03:10;1.5
03:20;1.5
03:30;1.5
03:40;1.4
03:50;1.4
04:00;1.4
04:10;1.2
04:20;1.2
04:30;1.0
04:40;0.5
04:50;0.2
05:00;0.2
05:10;0.4
05:20;0.4
05:30;0.9
05:40;1.5
05:50;1.3
06:00;0.9
06:10;0.7
06:20;0.8
06:30;1.3
06:40;1.4
06:50;1.3
07:00;1.3
07:10;1.4
07:20;1.3
07:30;1.2
07:40;1.4
07:50;1.5
08:00;1.5
08:10;1.5
08:20;1.5
08:30;1.7
08:40;2.0
08:50;2.1
09:00;2.1
09:10;2.2
09:20;2.6
09:30;2.6
09:40;2.5
09:50;2.3
10:00;1.8
10:10;1.7
10:20;2.1
10:30;2.3
10:40;2.5
10:50;2.7
11:00;2.8
11:10;3.4
11:20;3.7
11:30;4.4
11:40;4.1
11:50;3.1
12:00;2.8
12:10;1.9
12:20;0.9
12:30;0.7
12:40;0.5
12:50;0.3
13:00;0.4
13:10;0.9
13:20;2.0
13:30;2.8
13:40;3.2
13:50;3.7
14:00;4.1
14:10;4.5
14:20;4.5
14:30;4.7
14:40;4.4
14:50;4.1
15:00;2.7
15:10;1.7
15:20;0.8
15:30;1.5
15:40;2.0
15:50;2.4
16:00;2.6
16:10;2.4
16:20;2.2
16:30;1.0
16:40;-0.1
16:50;-0.0
17:00;0.2
17:10;0.5
17:20;0.9
17:30;1.5
17:40;1.7
17:50;1.9
18:00;2.1
18:10;2.2
18:20;1.9
18:30;2.0
18:40;2.3
18:50;2.3
19:00;2.3
19:10;2.4
19:20;2.5
19:30;2.6
19:40;2.8
19:50;2.8
20:00;2.5
20:10;2.3
20:20;1.6
20:30;1.8
20:40;1.8
20:50;1.9
21:00;1.6
21:10;1.4
21:20;0.9
21:30;1.2
21:40;0.8
21:50;0.7
22:00;0.8
22:10;1.0
22:20;0.8
22:30;0.8
22:40;0.9
22:50;1.2
23:00;1.3
23:10;1.4
23:20;1.4
23:30;1.4
23:40;1.6
23:50;1.6
