Time;Temp1
00:00;11.8
00:10;11.6
00:20;11.2
00:30;11.2
00:40;11.4
00:50;11.5
01:00;11.3
01:10;11.4
01:20;11.7
01:30;12.0
01:40;11.7
01:50;11.2
02:00;11.1
02:10;10.9
02:20;10.2
02:30;10.2
02:40;10.6
02:50;10.5
03:00;10.4
03:10;10.1
03:20;10.1
03:30;9.8
03:40;10.0
03:50;10.2
04:00;9.9
04:10;9.7
04:20;9.6
04:30;9.7
04:40;9.8
04:50;9.9
05:00;10.0
05:10;11.2
05:20;11.4
05:30;11.1
05:40;11.3
05:50;11.6
06:00;11.7
06:10;12.5
06:20;12.0
06:30;13.1
06:40;14.0
06:50;13.1
07:00;12.9
07:10;13.1
07:20;13.3
07:30;13.5
07:40;14.0
07:50;14.2
08:00;14.0
08:10;14.0
08:20;14.0
08:30;14.3
08:40;14.3
08:50;14.4
09:00;14.1
09:10;14.3
09:20;14.5
09:30;14.8
09:40;14.8
09:50;14.9
10:00;14.9
10:10;15.0
10:20;15.1
10:30;15.5
10:40;16.0
10:50;16.3
11:00;16.4
11:10;16.8
11:20;16.7
11:30;16.8
11:40;17.0
11:50;17.3
12:00;17.3
12:10;17.1
12:20;16.4
12:30;16.2
12:40;16.1
12:50;16.0
13:00;16.0
13:10;15.9
13:20;16.1
13:30;15.9
13:40;15.9
13:50;16.1
14:00;16.5
14:10;16.4
14:20;16.3
14:30;16.2
14:40;16.1
14:50;16.0
15:00;15.9
15:10;16.1
15:20;16.2
15:30;15.9
15:40;15.7
15:50;15.7
16:00;15.5
16:10;15.6
16:20;15.3
16:30;14.9
16:40;14.7
16:50;14.9
17:00;15.1
17:10;15.2
17:20;15.2
17:30;15.2
17:40;15.3
17:50;15.4
18:00;15.4
18:10;15.4
18:20;15.4
18:30;15.5
18:40;15.4
18:50;15.2
19:00;14.9
19:10;14.5
19:20;13.9
19:30;13.5
19:40;13.3
19:50;13.4
20:00;13.4
20:10;13.2
20:20;13.4
20:30;13.4
20:40;13.1
20:50;12.8
21:00;12.9
21:10;12.9
21:20;12.6
21:30;12.6
21:40;12.7
21:50;12.8
22:00;12.7
22:10;12.7
22:20;12.3
22:30;12.2
22:40;11.9
22:50;11.9
23:00;11.8
23:10;11.8
23:20;11.4
23:30;11.3
23:40;11.2
23:50;11.4
