Time;Temp1
00:00;4.7
00:10;4.7
00:20;4.5
00:30;4.5
00:40;4.5
00:50;4.5
01:00;4.6
01:10;4.6
01:20;4.7
01:30;4.5
01:40;4.5
01:50;4.5
02:00;4.5
02:10;4.2
02:20;4.2
02:30;4.4
02:40;4.4
02:50;4.4
03:00;4.5
03:10;4.5
03:20;4.4
03:30;4.3
03:40;4.3
03:50;4.2
04:00;4.3
04:10;4.4
04:20;4.5
04:30;4.5
04:40;4.5
04:50;4.6
05:00;4.7
05:10;4.7
05:20;4.6
05:30;4.6
05:40;4.8
05:50;4.9
06:00;5.0
06:10;5.0
06:20;4.9
06:30;4.9
06:40;5.0
06:50;5.1
07:00;5.3
07:10;5.4
07:20;5.4
07:30;5.5
07:40;5.7
07:50;5.7
08:00;5.8
08:10;5.8
08:20;5.6
08:30;5.6
08:40;5.6
08:50;5.7
09:00;6.1
09:10;6.5
09:20;6.6
09:30;6.7
09:40;6.6
09:50;6.7
10:00;6.8
10:10;6.8
10:20;6.9
10:30;6.9
10:40;6.8
10:50;6.9
11:00;7.2
11:10;7.3
11:20;7.3
11:30;7.3
11:40;7.4
11:50;7.4
12:00;7.3
12:10;7.4
12:20;7.3
12:30;7.4
12:40;7.2
12:50;6.7
13:00;6.7
13:10;6.6
13:20;6.6
13:30;6.6
13:40;6.8
13:50;7.0
14:00;7.2
14:10;7.6
14:20;8.0
14:30;8.3
14:40;8.4
14:50;8.7
15:00;8.8
15:10;8.7
15:20;8.6
15:30;8.6
15:40;8.7
15:50;8.7
16:00;8.8
16:10;8.8
16:20;8.8
16:30;8.9
16:40;8.9
16:50;8.8
17:00;8.6
17:10;8.4
17:20;8.3
17:30;8.3
17:40;8.3
17:50;8.3
18:00;8.2
18:10;8.0
18:20;7.9
18:30;7.8
18:40;7.7
18:50;7.3
19:00;6.9
19:10;6.9
19:20;7.1
19:30;7.2
19:40;7.2
19:50;6.8
20:00;6.7
20:10;6.8
20:20;6.4
20:30;6.4
20:40;6.3
20:50;6.1
21:00;5.8
21:10;5.5
21:20;5.6
21:30;5.7
21:40;5.6
21:50;5.4
22:00;5.5
22:10;5.4
22:20;5.3
22:30;5.5
22:40;5.5
22:50;5.5
23:00;5.5
23:10;5.4
23:20;5.3
23:30;5.0
23:40;4.9
23:50;4.8
